id,nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,KWW,IQ,married,libcrd14,exper,lwage,expersq
2637,1,1,16,26,12.0,8.0,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,759,0,39.0,130.0,6.0,1.0,4,6.63200187683105,16
2638,1,1,16,24,12.0,8.0,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,600,0,40.0,119.0,6.0,1.0,2,6.39693021774292,4
2640,1,1,12,34,8.0,,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1030,0,26.0,94.0,1.0,1.0,16,6.9373140335083,256
2642,1,1,14,32,10.0,8.0,411911,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,876,0,52.0,125.0,1.0,1.0,12,6.77536582946777,144
2645,1,1,12,32,,,370720,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,568,0,44.0,100.0,1.0,0.0,14,6.34212207794189,196
2646,1,1,16,25,14.0,14.0,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,533,0,27.0,108.0,6.0,1.0,3,6.27852201461792,9
2649,1,1,12,25,10.0,8.0,372835,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,481,0,38.0,,1.0,1.0,7,6.17586708068848,49
2652,1,1,12,28,,11.0,88672,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,604,1,39.0,83.0,1.0,1.0,10,6.40357398986816,100
2657,1,1,12,27,12.0,12.0,426142,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,657,0,32.0,86.0,1.0,1.0,9,6.48768377304077,81
2659,1,1,12,31,,12.0,493866,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,625,0,36.0,101.0,1.0,0.0,13,6.43775177001953,169
2661,1,1,12,29,,10.0,134296,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,280,0,16.0,70.0,1.0,1.0,11,5.63478899002075,121
2665,1,1,10,28,8.0,7.0,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,500,0,27.0,75.0,1.0,0.0,12,6.21460819244385,144
2666,1,1,12,26,8.0,7.0,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,535,1,24.0,105.0,1.0,0.0,8,6.28226709365845,64
2667,1,1,10,26,,,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,818,0,28.0,85.0,1.0,0.0,10,6.70686197280884,100
2668,1,1,10,34,,,365421,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,624,0,33.0,,1.0,0.0,18,6.43615102767944,324
2669,1,1,10,28,,9.0,378045,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,604,0,36.0,89.0,1.0,0.0,12,6.40357398986816,144
2670,1,1,12,31,12.0,12.0,493866,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,505,0,25.0,80.0,1.0,1.0,13,6.22455787658691,169
2671,1,1,12,30,12.0,12.0,556697,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,750,0,20.0,72.0,1.0,0.0,12,6.62007284164429,144
2672,1,1,12,32,11.0,8.0,411911,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,721,0,43.0,,1.0,1.0,14,6.58063888549805,196
2673,1,1,18,32,12.0,12.0,411911,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,674,0,56.0,115.0,1.0,1.0,8,6.51322984695435,64
2674,1,1,16,33,17.0,12.0,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,913,0,48.0,115.0,1.0,1.0,11,6.81673622131348,121
2675,1,1,17,30,18.0,18.0,134296,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,879,1,40.0,102.0,1.0,1.0,7,6.77878522872925,49
2677,1,1,12,26,8.0,13.0,88672,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,427,1,27.0,,1.0,1.0,8,6.05678415298462,64
2678,1,1,8,24,12.0,12.0,86498,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,792,0,29.0,,1.0,1.0,10,6.67456197738647,100
2679,1,1,14,29,10.0,10.0,134296,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,327,1,44.0,99.0,4.0,1.0,9,5.78995990753174,81
2682,1,1,10,30,,,158714,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,313,0,39.0,,5.0,0.0,14,5.74620294570923,196
2683,1,1,16,34,14.0,12.0,127041,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,786,0,34.0,,1.0,1.0,12,6.66695690155029,144
2686,1,1,18,31,14.0,12.0,122473,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,337,0,40.0,107.0,1.0,1.0,7,5.8200831413269,49
2687,1,1,10,30,,4.0,134296,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,385,0,27.0,66.0,6.0,1.0,14,5.95324277877808,196
2689,1,1,16,27,8.0,8.0,88672,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,529,0,47.0,108.0,5.0,1.0,5,6.27098798751831,25
2690,1,1,10,33,,,127041,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,429,0,37.0,,1.0,0.0,17,6.06145715713501,289
2691,1,1,12,27,7.0,7.0,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,984,0,36.0,94.0,2.0,0.0,9,6.89162588119507,81
2692,1,1,12,34,3.0,8.0,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,817,0,27.0,93.0,6.0,0.0,16,6.70563888549805,256
2695,1,1,14,32,7.0,8.0,127041,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,745,0,,,1.0,0.0,12,6.61338376998901,144
2697,1,1,10,24,4.0,0.0,86498,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,345,0,31.0,,6.0,1.0,8,5.84354400634766,64
2702,1,1,14,34,,12.0,127041,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,554,1,43.0,,1.0,1.0,14,6.3171648979187,196
2707,1,1,13,24,6.0,12.0,86498,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,263,0,28.0,85.0,6.0,1.0,5,5.57215404510498,25
2708,1,1,18,32,16.0,16.0,150139,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,745,0,40.0,99.0,1.0,0.0,8,6.61338376998901,64
2710,1,1,17,29,13.0,13.0,134296,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,673,0,42.0,,6.0,1.0,6,6.5117449760437,36
2712,1,1,17,32,14.0,13.0,127041,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,721,0,36.0,86.0,5.0,1.0,9,6.58063888549805,81
2713,1,1,13,30,,11.0,134296,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,438,0,34.0,,1.0,1.0,11,6.08221912384033,121
2721,1,0,12,26,,12.0,88672,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,545,0,32.0,95.0,1.0,1.0,8,6.30078601837158,64
2722,1,0,14,25,,12.0,86498,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,250,0,,114.0,6.0,1.0,5,5.52146100997925,25
2723,1,0,14,27,,11.0,88672,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,624,0,,74.0,4.0,1.0,7,6.43615102767944,49
2728,1,0,13,29,8.0,10.0,501027,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,400,0,36.0,,6.0,1.0,10,5.99146509170532,100
2729,1,0,16,29,16.0,16.0,556697,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,577,0,46.0,128.0,1.0,1.0,7,6.35784196853638,49
2730,1,0,16,25,18.0,18.0,353857,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,813,0,37.0,111.0,6.0,1.0,3,6.70073080062866,9
2731,1,0,12,34,12.0,11.0,519712,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,625,0,38.0,101.0,4.0,1.0,16,6.43775177001953,256
2732,1,0,14,26,12.0,11.0,362750,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,485,0,43.0,111.0,5.0,1.0,6,6.18414878845215,36
2733,1,0,16,28,10.0,12.0,383527,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,841,0,42.0,92.0,6.0,1.0,6,6.73459100723267,36
2734,1,0,16,27,10.0,12.0,383527,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,865,0,41.0,100.0,1.0,1.0,5,6.76273012161255,25
2735,1,0,16,26,14.0,12.0,426142,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,325,0,48.0,123.0,1.0,1.0,4,5.7838249206543,16
2736,1,0,14,26,9.0,10.0,88672,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,477,0,22.0,69.0,1.0,1.0,6,6.16751718521118,36
2737,1,0,16,25,9.0,10.0,86498,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,250,0,30.0,79.0,1.0,1.0,3,5.52146100997925,9
2739,1,0,12,24,10.0,9.0,91137,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,500,0,30.0,,6.0,1.0,6,6.21460819244385,36
2740,0,0,13,25,8.0,10.0,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,515,1,31.0,106.0,6.0,1.0,6,6.2441668510437,36
2741,0,0,18,28,,5.0,383527,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,256,0,27.0,106.0,6.0,1.0,4,5.54517698287964,16
2742,0,0,13,24,,5.0,372835,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,718,0,40.0,115.0,6.0,1.0,5,6.57646894454956,25
2743,0,0,18,30,17.0,13.0,501027,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,796,0,42.0,,1.0,1.0,6,6.67959880828857,36
2744,0,0,12,25,10.0,12.0,367506,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,750,0,31.0,108.0,1.0,0.0,7,6.62007284164429,49
2745,0,0,12,24,10.0,11.0,86498,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,419,0,26.0,,4.0,0.0,6,6.03787088394165,36
2747,0,0,12,26,,,88672,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,431,0,22.0,69.0,1.0,0.0,8,6.06610822677612,64
2748,0,0,12,25,,,86498,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,425,0,27.0,86.0,1.0,0.0,7,6.05208921432495,49
2749,0,0,12,31,10.0,11.0,134296,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,220,0,29.0,76.0,6.0,1.0,13,5.39362812042236,169
2750,0,0,13,29,9.0,9.0,134296,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,685,1,40.0,115.0,1.0,1.0,10,6.5294189453125,100
2751,0,0,15,34,14.0,12.0,365421,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,500,0,44.0,104.0,1.0,0.0,13,6.21460819244385,169
2754,0,0,16,26,10.0,12.0,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,551,0,37.0,115.0,6.0,0.0,4,6.31173515319824,16
2755,0,0,11,25,12.0,12.0,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,700,0,26.0,93.0,1.0,0.0,8,6.55108022689819,64
2757,0,1,12,32,8.0,8.0,411911,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,707,0,39.0,91.0,1.0,1.0,14,6.56103086471558,196
2761,1,1,17,28,18.0,14.0,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,523,0,38.0,125.0,1.0,1.0,5,6.25958204269409,25
2762,1,1,12,24,0.0,3.0,372835,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,433,0,26.0,,1.0,0.0,6,6.07073783874512,36
2763,1,1,14,25,5.0,4.0,372835,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,462,1,22.0,89.0,1.0,1.0,5,6.13556480407715,25
2764,1,1,12,24,5.0,4.0,372835,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,397,0,16.0,,1.0,1.0,6,5.98393583297729,36
2765,1,1,15,26,9.0,5.0,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,400,1,26.0,92.0,1.0,1.0,5,5.99146509170532,25
2768,1,1,18,28,14.0,8.0,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,872,0,28.0,127.0,4.0,1.0,4,6.77079010009766,16
2769,1,1,12,26,7.0,10.0,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,378,0,38.0,80.0,1.0,1.0,8,5.93489408493042,64
2770,1,1,12,27,5.0,8.0,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,364,0,24.0,,1.0,1.0,9,5.89715385437012,81
2772,1,1,15,31,12.0,10.0,501027,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,962,0,44.0,,1.0,1.0,10,6.86901378631592,100
2776,1,1,15,30,12.0,15.0,501027,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,801,0,36.0,112.0,4.0,1.0,9,6.68586111068726,81
2780,1,1,5,32,0.0,4.0,730842,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,400,0,12.0,,1.0,0.0,21,5.99146509170532,441
2783,1,1,13,29,,12.0,134296,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,540,0,29.0,,4.0,0.0,10,6.29156923294067,100
2785,1,1,10,30,9.0,9.0,556697,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,450,0,35.0,90.0,1.0,0.0,14,6.10924816131592,196
2787,1,1,15,27,,16.0,88672,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,438,0,34.0,,4.0,1.0,6,6.08221912384033,36
2790,1,1,12,26,4.0,9.0,88672,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,360,0,23.0,84.0,5.0,0.0,8,5.88610410690308,64
2791,0,1,12,27,12.0,12.0,383527,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,529,0,30.0,,1.0,0.0,9,6.27098798751831,81
2792,0,1,12,26,,,88672,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,721,0,43.0,120.0,1.0,0.0,8,6.58063888549805,64
2793,0,1,2,31,,10.0,556697,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,345,0,31.0,,5.0,0.0,23,5.84354400634766,529
2794,0,1,11,27,,,426142,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1052,0,41.0,,1.0,1.0,10,6.95844793319702,100
2796,0,1,16,28,16.0,,383527,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,726,0,44.0,106.0,6.0,0.0,6,6.58755016326904,36
2798,0,1,12,33,,,519712,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,543,0,24.0,76.0,5.0,0.0,15,6.29710912704468,225
2799,0,1,16,33,8.0,6.0,370720,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1202,0,48.0,115.0,1.0,0.0,11,7.09174203872681,121
2803,0,1,16,24,,12.0,414261,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,400,0,33.0,,1.0,0.0,2,5.99146509170532,4
2805,0,1,9,32,,,127041,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,375,0,32.0,89.0,1.0,0.0,17,5.92692613601685,289
2806,1,1,11,30,,,158714,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,281,0,29.0,,1.0,0.0,13,5.63835477828979,169
2809,1,1,12,24,,10.0,86498,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,127,0,24.0,,5.0,0.0,6,4.84418678283691,36
2810,1,1,12,32,,7.0,127041,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1393,0,39.0,102.0,6.0,1.0,14,7.23921489715576,196
2813,1,1,12,30,10.0,9.0,501027,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,649,0,47.0,104.0,1.0,1.0,12,6.47543287277222,144
2815,1,1,16,31,11.0,8.0,556697,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,420,0,37.0,,5.0,0.0,9,6.04025506973267,81
2816,1,1,16,27,11.0,8.0,426142,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,455,0,40.0,122.0,1.0,0.0,5,6.12029695510864,25
2818,1,1,12,25,9.0,6.0,86498,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,661,0,23.0,107.0,1.0,0.0,7,6.4937539100647,49
2819,0,1,12,24,12.0,8.0,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,380,0,30.0,,1.0,0.0,6,5.9401707649231,36
2820,0,1,10,34,,,577458,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,315,0,26.0,,4.0,0.0,18,5.75257301330566,324
2821,0,1,14,24,,,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,452,0,41.0,,1.0,1.0,4,6.11368179321289,16
2822,0,1,12,28,12.0,12.0,426142,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,625,0,42.0,100.0,1.0,1.0,10,6.43775177001953,100
2823,0,1,14,24,8.0,,367506,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,601,1,30.0,,6.0,1.0,4,6.39859485626221,16
2825,0,1,13,27,7.0,12.0,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,499,0,32.0,100.0,1.0,1.0,8,6.21260595321655,64
2827,0,0,8,31,8.0,10.0,548740,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,693,0,24.0,,1.0,0.0,17,6.54102993011475,289
2828,0,1,18,32,15.0,15.0,423456,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,535,0,40.0,129.0,1.0,1.0,8,6.28226709365845,64
2831,0,1,7,26,1.0,8.0,375674,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,465,0,24.0,,1.0,0.0,13,6.14203691482544,169
2832,0,1,12,24,,9.0,365200,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,400,0,32.0,,1.0,1.0,6,5.99146509170532,36
2833,0,1,18,27,17.0,16.0,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,368,0,40.0,129.0,1.0,1.0,3,5.90808296203613,9
2835,0,1,8,25,4.0,5.0,365200,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,700,0,22.0,,1.0,1.0,11,6.55108022689819,121
2839,0,1,16,31,16.0,12.0,981534,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,962,0,39.0,112.0,1.0,0.0,9,6.86901378631592,81
2840,0,1,6,24,,8.0,365200,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,365,0,13.0,,1.0,1.0,12,5.89989805221558,144
2841,0,1,9,33,7.0,3.0,363128,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,475,0,35.0,,6.0,0.0,18,6.16331481933594,324
2843,0,1,12,24,7.0,3.0,365200,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,200,0,15.0,,1.0,0.0,6,5.29831695556641,36
2844,0,1,9,24,,,75607,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,600,0,23.0,,1.0,1.0,9,6.39693021774292,81
2846,0,1,12,27,8.0,,77507,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,505,0,17.0,76.0,6.0,1.0,9,6.22455787658691,81
2852,0,1,16,31,12.0,12.0,117386,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,577,0,36.0,82.0,1.0,1.0,9,6.35784196853638,81
2853,0,1,12,24,6.0,12.0,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,457,0,20.0,,6.0,1.0,6,6.12468290328979,36
2854,0,1,12,34,,,104904,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,750,0,45.0,97.0,5.0,1.0,16,6.62007284164429,256
2855,0,1,11,32,2.0,11.0,104904,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,577,0,38.0,98.0,1.0,1.0,15,6.35784196853638,225
2857,0,1,15,24,17.0,16.0,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,289,1,34.0,124.0,6.0,1.0,3,5.66642713546753,9
2859,0,1,12,25,15.0,9.0,86498,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,224,0,31.0,,1.0,0.0,7,5.41164588928223,49
2860,0,1,10,24,15.0,9.0,86498,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,363,0,,,6.0,0.0,8,5.89440298080444,64
2861,0,1,10,26,,8.0,88672,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,229,0,25.0,,5.0,0.0,10,5.43372201919556,100
2862,0,1,9,26,2.0,9.0,88672,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,234,0,20.0,81.0,5.0,0.0,11,5.45532083511353,121
2863,0,1,14,24,,7.0,86507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,465,0,,,1.0,0.0,4,6.14203691482544,16
2868,0,1,16,27,,,426142,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,2083,0,34.0,60.0,4.0,1.0,5,7.6415638923645,25
2869,0,1,15,31,12.0,12.0,549394,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,427,1,44.0,,1.0,1.0,10,6.05678415298462,100
2871,0,1,12,33,8.0,9.0,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,678,1,44.0,100.0,4.0,1.0,15,6.51914691925049,225
2872,0,1,13,27,18.0,16.0,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,313,1,30.0,84.0,6.0,1.0,8,5.74620294570923,64
2873,0,1,18,28,7.0,12.0,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,601,0,45.0,132.0,1.0,0.0,4,6.39859485626221,16
2874,0,1,10,33,6.0,12.0,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,500,0,35.0,96.0,1.0,0.0,17,6.21460819244385,289
2875,0,1,12,28,6.0,12.0,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,375,0,35.0,100.0,6.0,0.0,10,5.92692613601685,100
2877,0,1,12,34,2.0,6.0,127041,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,550,0,30.0,109.0,1.0,0.0,16,6.30991792678833,256
2880,0,1,17,28,,12.0,78509,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,702,1,41.0,,1.0,1.0,5,6.55393409729004,25
2882,0,1,16,33,,14.0,132931,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,625,0,34.0,84.0,1.0,1.0,11,6.43775177001953,121
2883,0,1,14,34,,6.0,112480,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,423,0,31.0,90.0,1.0,0.0,14,6.04737186431885,196
2884,0,1,11,28,,8.0,78509,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,355,0,28.0,,1.0,0.0,11,5.87211799621582,121
2885,0,1,12,26,9.0,12.0,438085,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,519,0,30.0,98.0,6.0,1.0,8,6.25190401077271,64
2886,0,1,14,24,9.0,12.0,425871,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,359,0,40.0,120.0,1.0,1.0,4,5.88332176208496,16
2888,0,1,11,27,,7.0,78509,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,349,0,26.0,63.0,1.0,0.0,10,5.85507202148438,100
2889,0,1,12,31,6.0,5.0,118905,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,293,0,29.0,,1.0,0.0,13,5.68017196655273,169
2890,0,1,18,28,,5.0,78509,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,443,0,40.0,100.0,1.0,1.0,4,6.09357023239136,16
2891,0,1,6,34,6.0,6.0,112480,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,270,0,20.0,,1.0,0.0,22,5.59842205047607,484
2892,0,1,14,28,16.0,13.0,107087,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,385,0,36.0,110.0,1.0,1.0,8,5.95324277877808,64
2895,0,1,12,27,,12.0,91831,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,438,0,43.0,83.0,1.0,0.0,9,6.08221912384033,81
2897,0,1,11,30,,,572299,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,417,0,38.0,88.0,1.0,1.0,13,6.03308582305908,169
2901,0,1,11,31,6.0,,572299,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,481,0,41.0,98.0,1.0,0.0,14,6.17586708068848,196
2903,0,1,16,30,16.0,12.0,110376,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,596,1,49.0,113.0,1.0,1.0,8,6.39024114608765,64
2905,0,1,12,28,3.0,8.0,95822,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,600,0,22.0,103.0,1.0,0.0,10,6.39693021774292,100
2908,0,1,14,27,,9.0,77507,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,250,0,19.0,,6.0,0.0,7,5.52146100997925,49
2909,0,1,12,31,6.0,10.0,117386,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,531,0,18.0,97.0,1.0,0.0,13,6.27476215362549,169
2910,0,1,12,26,6.0,10.0,77507,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,591,0,17.0,,1.0,0.0,8,6.38181591033936,64
2911,0,1,12,33,,,111044,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,503,0,32.0,76.0,1.0,0.0,15,6.22059011459351,225
2912,0,1,11,25,,9.0,89353,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,475,0,27.0,,1.0,0.0,8,6.16331481933594,64
2913,1,1,16,31,12.0,12.0,501027,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1374,0,44.0,126.0,4.0,1.0,9,7.22548198699951,81
2916,1,1,17,24,17.0,12.0,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,325,1,49.0,,6.0,1.0,1,5.7838249206543,1
2917,1,1,14,25,6.0,12.0,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,577,1,,108.0,1.0,0.0,5,6.35784196853638,25
2918,1,1,12,25,,11.0,372835,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,702,0,44.0,127.0,1.0,1.0,7,6.55393409729004,49
2921,1,1,16,25,16.0,14.0,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,444,0,32.0,112.0,6.0,1.0,3,6.0958251953125,9
